,M,F,overall,agedays
10767,2.48100746980449e-06,1.10594980836876e-06,1.79347863908662e-06,10767
10768,2.4812266659557e-06,1.10608768615506e-06,1.79365717605538e-06,10768
10769,2.48144586210691e-06,1.10622556394137e-06,1.79383571302414e-06,10769
10770,2.48166505825812e-06,1.10636344172768e-06,1.7940142499929e-06,10770
10771,2.48188425440933e-06,1.10650131951398e-06,1.79419278696166e-06,10771
10772,2.48210345056054e-06,1.10663919730029e-06,1.79437132393041e-06,10772
10773,2.48232264671175e-06,1.10677707508659e-06,1.79454986089917e-06,10773
10774,2.48254184286296e-06,1.1069149528729e-06,1.79472839786793e-06,10774
10775,2.48276103901417e-06,1.1070528306592e-06,1.79490693483669e-06,10775
10776,2.4830204400553e-06,1.10730127189277e-06,1.79516085597403e-06,10776
10777,2.48329324272639e-06,1.10758656760875e-06,1.79543990516757e-06,10777
10778,2.48356604539748e-06,1.10787186332473e-06,1.7957189543611e-06,10778
10779,2.48383884806857e-06,1.10815715904071e-06,1.79599800355464e-06,10779
10780,2.48411165073967e-06,1.10844245475669e-06,1.79627705274818e-06,10780
10781,2.48438445341076e-06,1.10872775047267e-06,1.79655610194171e-06,10781
10782,2.48465725608185e-06,1.10901304618865e-06,1.79683515113525e-06,10782
10783,2.48493005875294e-06,1.10929834190463e-06,1.79711420032879e-06,10783
10784,2.48520286142404e-06,1.10958363762061e-06,1.79739324952232e-06,10784
10785,2.48547566409513e-06,1.10986893333659e-06,1.79767229871586e-06,10785
10786,2.48574846676622e-06,1.11015422905257e-06,1.79795134790939e-06,10786
10787,2.48602126943731e-06,1.11043952476855e-06,1.79823039710293e-06,10787
10788,2.48629407210841e-06,1.11072482048453e-06,1.79850944629647e-06,10788
10789,2.4865668747795e-06,1.11101011620051e-06,1.79878849549e-06,10789
10790,2.48683967745059e-06,1.11129541191649e-06,1.79906754468354e-06,10790
10791,2.48711248012168e-06,1.11158070763247e-06,1.79934659387708e-06,10791
10792,2.48738528279278e-06,1.11186600334845e-06,1.79962564307061e-06,10792
10793,2.48765808546387e-06,1.11215129906443e-06,1.79990469226415e-06,10793
10794,2.48793088813496e-06,1.11243659478041e-06,1.80018374145769e-06,10794
10795,2.48820369080605e-06,1.11272189049639e-06,1.80046279065122e-06,10795
10796,2.48847649347715e-06,1.11300718621237e-06,1.80074183984476e-06,10796
10797,2.48874929614824e-06,1.11329248192835e-06,1.80102088903829e-06,10797
10798,2.48902209881933e-06,1.11357777764433e-06,1.80129993823183e-06,10798
10799,2.48929490149042e-06,1.11386307336031e-06,1.80157898742537e-06,10799
10800,2.48956770416152e-06,1.11414836907629e-06,1.8018580366189e-06,10800
10801,2.48984050683261e-06,1.11443366479227e-06,1.80213708581244e-06,10801
10802,2.4901133095037e-06,1.11471896050825e-06,1.80241613500598e-06,10802
10803,2.49038611217479e-06,1.11500425622423e-06,1.80269518419951e-06,10803
10804,2.49065891484589e-06,1.11528955194021e-06,1.80297423339305e-06,10804
10805,2.49093171751698e-06,1.11557484765619e-06,1.80325328258659e-06,10805
10806,2.49120452018807e-06,1.11586014337217e-06,1.80353233178012e-06,10806
10807,2.49147732285916e-06,1.11614543908815e-06,1.80381138097366e-06,10807
10808,2.49175012553026e-06,1.11643073480413e-06,1.80409043016719e-06,10808
10809,2.49202292820135e-06,1.11671603052011e-06,1.80436947936073e-06,10809
10810,2.49229573087244e-06,1.11700132623609e-06,1.80464852855427e-06,10810
10811,2.49256853354353e-06,1.11728662195207e-06,1.8049275777478e-06,10811
10812,2.49284133621463e-06,1.11757191766805e-06,1.80520662694134e-06,10812
10813,2.49311413888572e-06,1.11785721338403e-06,1.80548567613488e-06,10813
10814,2.49338694155681e-06,1.11814250910001e-06,1.80576472532841e-06,10814
10815,2.4936597442279e-06,1.11842780481599e-06,1.80604377452195e-06,10815
10816,2.493932546899e-06,1.11871310053197e-06,1.80632282371548e-06,10816
10817,2.49420534957009e-06,1.11899839624795e-06,1.80660187290902e-06,10817
10818,2.49447815224118e-06,1.11928369196393e-06,1.80688092210256e-06,10818
10819,2.49475095491227e-06,1.11956898767991e-06,1.80715997129609e-06,10819
10820,2.49502375758337e-06,1.11985428339589e-06,1.80743902048963e-06,10820
10821,2.49529656025446e-06,1.12013957911187e-06,1.80771806968317e-06,10821
10822,2.49556936292555e-06,1.12042487482785e-06,1.8079971188767e-06,10822
10823,2.49584216559664e-06,1.12071017054383e-06,1.80827616807024e-06,10823
10824,2.49611496826774e-06,1.12099546625981e-06,1.80855521726378e-06,10824
10825,2.49638777093883e-06,1.12128076197579e-06,1.80883426645731e-06,10825
10826,2.49666057360992e-06,1.12156605769177e-06,1.80911331565085e-06,10826
10827,2.49693337628101e-06,1.12185135340775e-06,1.80939236484438e-06,10827
10828,2.49720617895211e-06,1.12213664912373e-06,1.80967141403792e-06,10828
10829,2.4974789816232e-06,1.12242194483971e-06,1.80995046323146e-06,10829
10830,2.49775178429429e-06,1.12270724055569e-06,1.81022951242499e-06,10830
10831,2.49802458696538e-06,1.12299253627167e-06,1.81050856161853e-06,10831
10832,2.49829738963648e-06,1.12327783198765e-06,1.81078761081207e-06,10832
10833,2.49857019230757e-06,1.12356312770364e-06,1.8110666600056e-06,10833
10834,2.49884299497866e-06,1.12384842341962e-06,1.81134570919914e-06,10834
10835,2.49911579764975e-06,1.1241337191356e-06,1.81162475839268e-06,10835
10836,2.49938860032085e-06,1.12441901485158e-06,1.81190380758621e-06,10836
10837,2.49966140299194e-06,1.12470431056756e-06,1.81218285677975e-06,10837
10838,2.49993420566303e-06,1.12498960628354e-06,1.81246190597328e-06,10838
10839,2.50020700833412e-06,1.12527490199952e-06,1.81274095516682e-06,10839
10840,2.50047981100522e-06,1.1255601977155e-06,1.81302000436036e-06,10840
10841,2.50075261367631e-06,1.12584549343148e-06,1.81329905355389e-06,10841
10842,2.5010254163474e-06,1.12613078914746e-06,1.81357810274743e-06,10842
10843,2.50129821901849e-06,1.12641608486344e-06,1.81385715194097e-06,10843
10844,2.50157102168959e-06,1.12670138057942e-06,1.8141362011345e-06,10844
10845,2.50184382436068e-06,1.1269866762954e-06,1.81441525032804e-06,10845
10846,2.50211662703177e-06,1.12727197201138e-06,1.81469429952157e-06,10846
10847,2.50238942970286e-06,1.12755726772736e-06,1.81497334871511e-06,10847
10848,2.50266223237396e-06,1.12784256344334e-06,1.81525239790865e-06,10848
10849,2.50293503504505e-06,1.12812785915932e-06,1.81553144710218e-06,10849
10850,2.50320783771614e-06,1.1284131548753e-06,1.81581049629572e-06,10850
10851,2.50348064038723e-06,1.12869845059128e-06,1.81608954548926e-06,10851
10852,2.50375344305833e-06,1.12898374630726e-06,1.81636859468279e-06,10852
10853,2.50402624572942e-06,1.12926904202324e-06,1.81664764387633e-06,10853
10854,2.50429904840051e-06,1.12955433773922e-06,1.81692669306987e-06,10854
10855,2.5045718510716e-06,1.1298396334552e-06,1.8172057422634e-06,10855
10856,2.5048446537427e-06,1.13012492917118e-06,1.81748479145694e-06,10856
10857,2.50511745641379e-06,1.13041022488716e-06,1.81776384065047e-06,10857
10858,2.50539025908488e-06,1.13069552060314e-06,1.81804288984401e-06,10858
10859,2.50566306175597e-06,1.13098081631912e-06,1.81832193903755e-06,10859
10860,2.50593586442707e-06,1.1312661120351e-06,1.81860098823108e-06,10860
10861,2.50620866709816e-06,1.13155140775108e-06,1.81888003742462e-06,10861
10862,2.50648146976925e-06,1.13183670346706e-06,1.81915908661816e-06,10862
10863,2.50675427244034e-06,1.13212199918304e-06,1.81943813581169e-06,10863
10864,2.50702707511144e-06,1.13240729489902e-06,1.81971718500523e-06,10864
10865,2.50729987778253e-06,1.132692590615e-06,1.81999623419876e-06,10865
10866,2.50757268045362e-06,1.13297788633098e-06,1.8202752833923e-06,10866
10867,2.50784548312471e-06,1.13326318204696e-06,1.82055433258584e-06,10867
10868,2.50811828579581e-06,1.13354847776294e-06,1.82083338177937e-06,10868
10869,2.5083910884669e-06,1.13383377347892e-06,1.82111243097291e-06,10869
10870,2.50866389113799e-06,1.1341190691949e-06,1.82139148016645e-06,10870
10871,2.50893669380908e-06,1.13440436491088e-06,1.82167052935998e-06,10871
10872,2.50920949648018e-06,1.13468966062686e-06,1.82194957855352e-06,10872
10873,2.50948229915127e-06,1.13497495634284e-06,1.82222862774706e-06,10873
10874,2.50975510182236e-06,1.13526025205882e-06,1.82250767694059e-06,10874
10875,2.51002790449345e-06,1.1355455477748e-06,1.82278672613413e-06,10875
10876,2.51030070716455e-06,1.13583084349078e-06,1.82306577532766e-06,10876
10877,2.51057350983564e-06,1.13611613920676e-06,1.8233448245212e-06,10877
10878,2.51084631250673e-06,1.13640143492274e-06,1.82362387371474e-06,10878
10879,2.51111911517782e-06,1.13668673063872e-06,1.82390292290827e-06,10879
10880,2.51139191784892e-06,1.1369720263547e-06,1.82418197210181e-06,10880
10881,2.51166472052001e-06,1.13725732207068e-06,1.82446102129535e-06,10881
10882,2.5119375231911e-06,1.13754261778666e-06,1.82474007048888e-06,10882
10883,2.51221032586219e-06,1.13782791350264e-06,1.82501911968242e-06,10883
10884,2.51248312853329e-06,1.13811320921862e-06,1.82529816887596e-06,10884
10885,2.51275593120438e-06,1.1383985049346e-06,1.82557721806949e-06,10885
10886,2.51302873387547e-06,1.13868380065058e-06,1.82585626726303e-06,10886
10887,2.51330153654656e-06,1.13896909636656e-06,1.82613531645656e-06,10887
10888,2.51357433921766e-06,1.13925439208254e-06,1.8264143656501e-06,10888
10889,2.51384714188875e-06,1.13953968779852e-06,1.82669341484364e-06,10889
10890,2.51411994455984e-06,1.1398249835145e-06,1.82697246403717e-06,10890
10891,2.51439274723093e-06,1.14011027923048e-06,1.82725151323071e-06,10891
10892,2.51466554990203e-06,1.14039557494646e-06,1.82753056242425e-06,10892
10893,2.51493835257312e-06,1.14068087066244e-06,1.82780961161778e-06,10893
10894,2.51521115524421e-06,1.14096616637843e-06,1.82808866081132e-06,10894
10895,2.5154839579153e-06,1.14125146209441e-06,1.82836771000485e-06,10895
10896,2.5157567605864e-06,1.14153675781039e-06,1.82864675919839e-06,10896
10897,2.51602956325749e-06,1.14182205352637e-06,1.82892580839193e-06,10897
10898,2.51630236592858e-06,1.14210734924235e-06,1.82920485758546e-06,10898
10899,2.51657516859967e-06,1.14239264495833e-06,1.829483906779e-06,10899
10900,2.51684797127077e-06,1.14267794067431e-06,1.82976295597254e-06,10900
10901,2.51712077394186e-06,1.14296323639029e-06,1.83004200516607e-06,10901
10902,2.51739357661295e-06,1.14324853210627e-06,1.83032105435961e-06,10902
10903,2.51766637928404e-06,1.14353382782225e-06,1.83060010355315e-06,10903
10904,2.51793918195514e-06,1.14381912353823e-06,1.83087915274668e-06,10904
10905,2.51821198462623e-06,1.14410441925421e-06,1.83115820194022e-06,10905
10906,2.51848478729732e-06,1.14438971497019e-06,1.83143725113375e-06,10906
10907,2.51875758996841e-06,1.14467501068617e-06,1.83171630032729e-06,10907
10908,2.51903039263951e-06,1.14496030640215e-06,1.83199534952083e-06,10908
10909,2.5193031953106e-06,1.14524560211813e-06,1.83227439871436e-06,10909
10910,2.51957599798169e-06,1.14553089783411e-06,1.8325534479079e-06,10910
10911,2.51984880065278e-06,1.14581619355009e-06,1.83283249710144e-06,10911
10912,2.52012160332388e-06,1.14610148926607e-06,1.83311154629497e-06,10912
10913,2.52039440599497e-06,1.14638678498205e-06,1.83339059548851e-06,10913
10914,2.52066720866606e-06,1.14667208069803e-06,1.83366964468205e-06,10914
10915,2.52094001133715e-06,1.14695737641401e-06,1.83394869387558e-06,10915
10916,2.52121281400825e-06,1.14724267212999e-06,1.83422774306912e-06,10916
10917,2.52148561667934e-06,1.14752796784597e-06,1.83450679226265e-06,10917
10918,2.52175841935043e-06,1.14781326356195e-06,1.83478584145619e-06,10918
10919,2.52203122202152e-06,1.14809855927793e-06,1.83506489064973e-06,10919
10920,2.52230402469262e-06,1.14838385499391e-06,1.83534393984326e-06,10920
10921,2.52257682736371e-06,1.14866915070989e-06,1.8356229890368e-06,10921
10922,2.5228496300348e-06,1.14895444642587e-06,1.83590203823034e-06,10922
10923,2.52312243270589e-06,1.14923974214185e-06,1.83618108742387e-06,10923
10924,2.52339523537699e-06,1.14952503785783e-06,1.83646013661741e-06,10924
10925,2.52366803804808e-06,1.14981033357381e-06,1.83673918581094e-06,10925
10926,2.52394084071917e-06,1.15009562928979e-06,1.83701823500448e-06,10926
10927,2.52421364339026e-06,1.15038092500577e-06,1.83729728419802e-06,10927
10928,2.52448644606136e-06,1.15066622072175e-06,1.83757633339155e-06,10928
10929,2.52475924873245e-06,1.15095151643773e-06,1.83785538258509e-06,10929
10930,2.52503205140354e-06,1.15123681215371e-06,1.83813443177863e-06,10930
10931,2.52530485407463e-06,1.15152210786969e-06,1.83841348097216e-06,10931
10932,2.52557765674573e-06,1.15180740358567e-06,1.8386925301657e-06,10932
10933,2.52585045941682e-06,1.15209269930165e-06,1.83897157935924e-06,10933
10934,2.52612326208791e-06,1.15237799501763e-06,1.83925062855277e-06,10934
10935,2.526396064759e-06,1.15266329073361e-06,1.83952967774631e-06,10935
10936,2.5266688674301e-06,1.15294858644959e-06,1.83980872693984e-06,10936
10937,2.52694167010119e-06,1.15323388216557e-06,1.84008777613338e-06,10937
10938,2.52721447277228e-06,1.15351917788155e-06,1.84036682532692e-06,10938
10939,2.52748727544337e-06,1.15380447359753e-06,1.84064587452045e-06,10939
10940,2.52776007811447e-06,1.15408976931351e-06,1.84092492371399e-06,10940
10941,2.52803288078556e-06,1.15437506502949e-06,1.84120397290753e-06,10941
10942,2.52830568345665e-06,1.15466036074547e-06,1.84148302210106e-06,10942
10943,2.52857848612774e-06,1.15494565646145e-06,1.8417620712946e-06,10943
10944,2.52885128879884e-06,1.15523095217743e-06,1.84204112048813e-06,10944
10945,2.52912409146993e-06,1.15551624789341e-06,1.84232016968167e-06,10945
10946,2.52939689414102e-06,1.15580154360939e-06,1.84259921887521e-06,10946
10947,2.52966969681211e-06,1.15608683932537e-06,1.84287826806874e-06,10947
10948,2.52994249948321e-06,1.15637213504135e-06,1.84315731726228e-06,10948
10949,2.5302153021543e-06,1.15665743075733e-06,1.84343636645582e-06,10949
10950,2.53048810482539e-06,1.15694272647331e-06,1.84371541564935e-06,10950
10951,2.53076090749648e-06,1.15722802218929e-06,1.84399446484289e-06,10951
10952,2.53103371016758e-06,1.15751331790527e-06,1.84427351403643e-06,10952
10953,2.53130651283867e-06,1.15779861362125e-06,1.84455256322996e-06,10953
10954,2.53157931550976e-06,1.15808390933724e-06,1.8448316124235e-06,10954
10955,2.53185211818085e-06,1.15836920505322e-06,1.84511066161703e-06,10955
10956,2.53212492085195e-06,1.1586545007692e-06,1.84538971081057e-06,10956
10957,2.53239772352304e-06,1.15893979648518e-06,1.84566876000411e-06,10957
10958,2.53267052619413e-06,1.15922509220116e-06,1.84594780919764e-06,10958
10959,2.53294332886522e-06,1.15951038791714e-06,1.84622685839118e-06,10959
10960,2.53321613153632e-06,1.15979568363312e-06,1.84650590758472e-06,10960
10961,2.53348893420741e-06,1.1600809793491e-06,1.84678495677825e-06,10961
10962,2.5337617368785e-06,1.16036627506508e-06,1.84706400597179e-06,10962
10963,2.53403453954959e-06,1.16065157078106e-06,1.84734305516533e-06,10963
10964,2.53430734222069e-06,1.16093686649704e-06,1.84762210435886e-06,10964
10965,2.53458014489178e-06,1.16122216221302e-06,1.8479011535524e-06,10965
10966,2.53485294756287e-06,1.161507457929e-06,1.84818020274593e-06,10966
10967,2.53512575023396e-06,1.16179275364498e-06,1.84845925193947e-06,10967
10968,2.53539855290506e-06,1.16207804936096e-06,1.84873830113301e-06,10968
10969,2.53567135557615e-06,1.16236334507694e-06,1.84901735032654e-06,10969
10970,2.53594415824724e-06,1.16264864079292e-06,1.84929639952008e-06,10970
10971,2.53621696091833e-06,1.1629339365089e-06,1.84957544871362e-06,10971
10972,2.53648976358943e-06,1.16321923222488e-06,1.84985449790715e-06,10972
10973,2.53676256626052e-06,1.16350452794086e-06,1.85013354710069e-06,10973
10974,2.53703536893161e-06,1.16378982365684e-06,1.85041259629422e-06,10974
10975,2.5373081716027e-06,1.16407511937282e-06,1.85069164548776e-06,10975
10976,2.5375809742738e-06,1.1643604150888e-06,1.8509706946813e-06,10976
10977,2.53785377694489e-06,1.16464571080478e-06,1.85124974387483e-06,10977
10978,2.53812657961598e-06,1.16493100652076e-06,1.85152879306837e-06,10978
10979,2.53839938228707e-06,1.16521630223674e-06,1.85180784226191e-06,10979
10980,2.53867218495817e-06,1.16550159795272e-06,1.85208689145544e-06,10980
10981,2.53894498762926e-06,1.1657868936687e-06,1.85236594064898e-06,10981
10982,2.53921779030035e-06,1.16607218938468e-06,1.85264498984252e-06,10982
10983,2.53949059297144e-06,1.16635748510066e-06,1.85292403903605e-06,10983
10984,2.53976339564254e-06,1.16664278081664e-06,1.85320308822959e-06,10984
10985,2.54003619831363e-06,1.16692807653262e-06,1.85348213742312e-06,10985
10986,2.54030900098472e-06,1.1672133722486e-06,1.85376118661666e-06,10986
10987,2.54058180365581e-06,1.16749866796458e-06,1.8540402358102e-06,10987
10988,2.54085460632691e-06,1.16778396368056e-06,1.85431928500373e-06,10988
10989,2.541127408998e-06,1.16806925939654e-06,1.85459833419727e-06,10989
10990,2.54140021166909e-06,1.16835455511252e-06,1.85487738339081e-06,10990
10991,2.54167301434018e-06,1.1686398508285e-06,1.85515643258434e-06,10991
10992,2.54194581701128e-06,1.16892514654448e-06,1.85543548177788e-06,10992
10993,2.54221861968237e-06,1.16921044226046e-06,1.85571453097142e-06,10993
10994,2.54249142235346e-06,1.16949573797644e-06,1.85599358016495e-06,10994
10995,2.54276422502455e-06,1.16978103369242e-06,1.85627262935849e-06,10995
10996,2.54303702769565e-06,1.1700663294084e-06,1.85655167855202e-06,10996
10997,2.54330983036674e-06,1.17035162512438e-06,1.85683072774556e-06,10997
10998,2.54358263303783e-06,1.17063692084036e-06,1.8571097769391e-06,10998
10999,2.54385543570892e-06,1.17092221655634e-06,1.85738882613263e-06,10999
11000,2.54412823838002e-06,1.17120751227232e-06,1.85766787532617e-06,11000
11001,2.54440104105111e-06,1.1714928079883e-06,1.85794692451971e-06,11001
11002,2.5446738437222e-06,1.17177810370428e-06,1.85822597371324e-06,11002
11003,2.54494664639329e-06,1.17206339942026e-06,1.85850502290678e-06,11003
11004,2.54521944906439e-06,1.17234869513624e-06,1.85878407210032e-06,11004
11005,2.54549225173548e-06,1.17263399085222e-06,1.85906312129385e-06,11005
11006,2.54576505440657e-06,1.1729192865682e-06,1.85934217048739e-06,11006
11007,2.54603785707766e-06,1.17320458228418e-06,1.85962121968092e-06,11007
11008,2.54631065974876e-06,1.17348987800016e-06,1.85990026887446e-06,11008
11009,2.54658346241985e-06,1.17377517371614e-06,1.860179318068e-06,11009
11010,2.54685626509094e-06,1.17406046943212e-06,1.86045836726153e-06,11010
11011,2.54712906776203e-06,1.1743457651481e-06,1.86073741645507e-06,11011
